,user_id,age,session_count,avg_purchase,reward_arm_0,reward_arm_1,reward_arm_2,reward_arm_3,reward_arm_4,gender_M,device_mobile,device_tablet,region_dogu_anadolu,region_ege,region_guneydogu_anadolu,region_ic_anadolu,region_karadeniz,region_marmara,time_of_day_evening,time_of_day_morning,time_of_day_night
1945,1946,44,3,72.9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1946,1947,34,6,40.26,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1947,1948,29,10,86.52,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1948,1949,39,13,249.12,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1949,1950,34,5,55.61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1950,1951,27,11,90.97,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1951,1952,18,6,47.13,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1952,1953,39,9,227.13,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1953,1954,43,1,42.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1954,1955,35,5,259.85,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1955,1956,67,15,155.65,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1956,1957,31,11,361.77,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1957,1958,64,14,40.6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
1958,1959,46,2,147.61,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
1959,1960,29,12,21.4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1960,1961,53,13,23.22,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1961,1962,52,11,165.87,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1962,1963,69,8,45.65,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1963,1964,29,8,81.53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1964,1965,24,14,219.83,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1965,1966,46,15,201.03,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1966,1967,28,7,117.48,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
1967,1968,50,10,147.93,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1968,1969,23,15,378.78,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1969,1970,64,11,135.44,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1970,1971,32,11,188.96,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
1971,1972,49,13,139.64,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1972,1973,68,4,49.13,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1973,1974,28,7,53.41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1974,1975,40,8,85.32,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1975,1976,43,5,149.6,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
1976,1977,51,15,358.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1977,1978,63,9,194.93,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1978,1979,51,4,48.34,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1979,1980,46,3,198.37,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1980,1981,21,13,161.53,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1981,1982,34,11,77.04,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1982,1983,52,3,101.05,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1983,1984,30,3,22.91,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1984,1985,58,1,295.96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1985,1986,56,3,88.71,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1986,1987,32,8,79.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1987,1988,46,13,231.93,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1988,1989,46,6,60.95,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1989,1990,28,2,139.55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1990,1991,69,8,136.84,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1991,1992,49,13,92.18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,1993,19,7,59.98,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1993,1994,64,14,154.44,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1994,1995,31,4,84.3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1995,1996,37,15,174.35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1996,1997,39,3,134.33,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1997,1998,28,12,72.75,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1998,1999,44,13,248.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1999,2000,20,1,22.89,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2000,2001,34,4,105.07,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2001,2002,61,12,31.16,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2002,2003,45,15,242.72,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2003,2004,46,13,158.3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
2004,2005,38,9,144.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,2006,64,10,91.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2006,2007,33,10,124.18,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2007,2008,54,7,90.31,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2008,2009,37,1,210.86,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2009,2010,23,14,100.23,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2010,2011,36,8,40.62,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
2011,2012,22,12,20.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2012,2013,20,9,412.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2013,2014,18,2,124.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2014,2015,55,8,236.57,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
2015,2016,32,15,169.13,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2016,2017,51,7,203.65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,2018,52,11,146.24,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018,2019,66,13,178.29,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019,2020,42,1,83.33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2020,2021,41,14,297.52,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
2021,2022,29,11,139.77,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2022,2023,35,5,164.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,2024,32,13,114.76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,2025,61,11,66.88,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2025,2026,33,5,66.04,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2026,2027,44,3,237.31,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2027,2028,25,2,21.89,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2028,2029,63,14,160.96,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2029,2030,42,1,95.93,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
2030,2031,34,15,106.5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2031,2032,46,8,195.1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2032,2033,70,7,87.21,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2033,2034,25,3,112.39,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2034,2035,32,2,79.55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2035,2036,44,15,221.79,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
2036,2037,63,6,264.74,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2037,2038,67,5,154.41,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
2038,2039,69,15,56.7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2039,2040,24,3,202.69,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2040,2041,20,3,52.37,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2041,2042,46,15,83.62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2042,2043,61,1,164.22,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2043,2044,70,3,24.17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2044,2045,41,9,130.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2045,2046,20,2,199.82,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2046,2047,37,2,88.21,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2047,2048,63,11,123.88,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2048,2049,32,5,70.61,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2049,2050,42,8,144.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2050,2051,47,11,500.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2051,2052,31,5,122.59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2052,2053,24,8,180.31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2053,2054,34,14,111.85,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
2054,2055,61,7,259.77,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2055,2056,37,6,210.92,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2056,2057,53,6,269.24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2057,2058,26,6,41.05,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2058,2059,55,2,133.34,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
2059,2060,65,10,68.89,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2060,2061,39,11,353.51,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2061,2062,70,9,208.58,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2062,2063,70,7,127.78,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2063,2064,19,3,206.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2064,2065,41,4,77.79,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2065,2066,25,5,106.26,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
2066,2067,28,9,174.66,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
2067,2068,30,9,176.42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2068,2069,34,11,196.95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
2069,2070,25,3,68.51,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2070,2071,38,15,277.21,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2071,2072,35,6,53.74,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
2072,2073,47,8,155.86,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2073,2074,35,3,56.05,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2074,2075,63,11,73.62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2075,2076,64,9,184.72,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2076,2077,48,4,85.46,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2077,2078,55,7,168.45,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2078,2079,49,14,254.68,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
2079,2080,28,12,110.84,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2080,2081,62,9,212.49,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
2081,2082,42,14,163.8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2082,2083,50,12,157.77,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2083,2084,55,11,38.86,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
2084,2085,58,6,37.32,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2085,2086,25,5,184.58,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2086,2087,28,4,52.57,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2087,2088,39,5,299.01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2088,2089,68,3,85.61,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
2089,2090,41,9,150.96,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
2090,2091,58,12,81.53,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2091,2092,34,2,58.11,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2092,2093,29,12,75.15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2093,2094,63,7,376.7,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2094,2095,49,4,368.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2095,2096,32,8,51.29,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2096,2097,33,7,312.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2097,2098,39,9,119.61,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
2098,2099,45,4,95.53,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2099,2100,37,12,52.63,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2100,2101,50,2,492.25,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2101,2102,27,8,87.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2102,2103,57,12,106.66,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2103,2104,49,9,88.08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2104,2105,67,6,147.14,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2105,2106,50,7,76.62,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2106,2107,19,6,272.68,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
2107,2108,50,2,241.8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2108,2109,50,14,167.35,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
2109,2110,58,9,154.03,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2110,2111,30,6,125.59,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2111,2112,47,12,99.64,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
2112,2113,50,15,68.73,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2113,2114,30,3,191.39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2114,2115,69,4,204.27,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
2115,2116,43,4,350.81,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2116,2117,39,13,133.76,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2117,2118,56,12,93.04,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2118,2119,19,9,147.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2119,2120,55,11,108.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2120,2121,56,7,139.57,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
2121,2122,43,4,52.91,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2122,2123,63,6,136.01,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2123,2124,67,12,36.82,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2124,2125,32,15,304.01,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2125,2126,51,7,89.82,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
2126,2127,59,8,172.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2127,2128,61,6,197.75,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2128,2129,66,8,66.64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2129,2130,57,8,34.84,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2130,2131,28,14,326.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2131,2132,20,4,82.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2132,2133,23,9,127.37,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2133,2134,26,13,80.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
2134,2135,23,14,85.66,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2135,2136,26,9,93.15,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0
2136,2137,56,12,183.73,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2137,2138,48,4,100.73,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2138,2139,49,9,32.04,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2139,2140,58,12,214.54,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2140,2141,67,4,92.59,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2141,2142,29,2,108.19,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2142,2143,25,4,449.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2143,2144,25,2,123.76,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2144,2145,67,7,128.68,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2145,2146,45,13,280.72,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2146,2147,37,15,67.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2147,2148,64,15,394.35,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
2148,2149,24,9,31.21,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2149,2150,28,7,212.6,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2150,2151,37,9,211.73,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
2151,2152,33,6,96.54,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2152,2153,21,11,74.35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2153,2154,23,7,114.68,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2154,2155,39,12,56.07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2155,2156,43,5,62.22,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
2156,2157,20,8,63.18,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2157,2158,58,2,76.89,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2158,2159,59,3,93.57,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
2159,2160,31,11,218.31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2160,2161,28,8,94.65,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2161,2162,35,8,258.15,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2162,2163,29,2,139.34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2163,2164,40,6,116.47,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2164,2165,29,13,28.98,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0
2165,2166,30,11,129.77,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2166,2167,42,9,66.5,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2167,2168,62,6,105.13,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
2168,2169,68,11,200.86,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2169,2170,36,6,84.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2170,2171,63,14,170.55,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2171,2172,53,3,142.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2172,2173,62,9,184.18,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2173,2174,25,10,57.36,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2174,2175,46,15,209.49,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2175,2176,70,5,104.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,2177,49,6,477.81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2177,2178,68,4,70.55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2178,2179,61,3,54.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2179,2180,35,12,154.69,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2180,2181,23,14,41.49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2181,2182,35,7,123.61,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2182,2183,36,14,229.3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2183,2184,39,5,160.56,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
2184,2185,54,13,42.86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2185,2186,49,2,184.03,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2186,2187,58,15,124.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2187,2188,20,7,120.36,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2188,2189,45,14,73.85,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2189,2190,27,9,70.94,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2190,2191,68,14,27.14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2191,2192,52,3,120.08,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2192,2193,46,6,58.56,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2193,2194,32,11,338.27,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2194,2195,50,14,153.04,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2195,2196,24,9,106.86,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2196,2197,29,15,199.11,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2197,2198,66,15,94.69,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2198,2199,47,1,99.59,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
2199,2200,38,4,72.84,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2200,2201,48,13,140.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2201,2202,41,2,291.06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2202,2203,37,14,173.49,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
2203,2204,54,8,148.64,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2204,2205,21,10,500.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
2205,2206,45,12,64.29,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2206,2207,61,8,97.5,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
2207,2208,37,3,104.95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2208,2209,41,10,124.44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2209,2210,67,9,312.46,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
2210,2211,66,11,205.46,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2211,2212,68,15,152.93,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2212,2213,49,7,30.01,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2213,2214,58,14,313.22,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2214,2215,53,2,46.39,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
2215,2216,70,13,39.97,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2216,2217,51,7,154.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2217,2218,53,1,102.79,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2218,2219,19,9,267.35,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2219,2220,32,12,77.92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2220,2221,51,5,33.37,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2221,2222,53,9,68.26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2222,2223,23,13,179.02,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2223,2224,56,11,205.57,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
2224,2225,59,12,208.29,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
2225,2226,68,3,74.15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2226,2227,68,12,195.49,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2227,2228,29,7,30.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2228,2229,20,10,38.71,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2229,2230,62,3,290.6,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2230,2231,35,14,267.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2231,2232,57,6,64.38,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2232,2233,38,15,68.36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
